ARB ID,Facility Name,Year,,Total_CO2,AEL,, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ,,Emissions ,Emissions , Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,,Emissions Data,Product Data,Verification Body,,City,State,Zip Code,Description,U.S.EPA/ARB Subparts,Industry Sector
104749,Clean Power Alliance,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Los Angeles,CA,90013,221122 - Electric Power Distribution,EPE,Electricity Importer
104705,CleanPowerSF,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,San Francisco,CA,94102,221118 - Other Electric Power Generation,EPE,Electricity Importer
104485,CMO Inc,2018,,"9,522",No,,"9,522",0,0,0,0,  ,"9,520",0,0,"9,520",2,,Positive,Positive,Ashworth Leininger Group,,McKittrick ,CA,93251,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101516,Coalinga Cogeneration Facility,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Coalinga,CA,93210,221112 - Fossil Fuel Electric Power Generation,D,Cogeneration
101250,Collins Pine Co.,2018,,"76,001",No,,830,"75,171",0,0,0,  ,0,0,0,0,"76,001",,Positive,N/A,Analytical Environmental Services,,Chester,CA,96020,321113 - Sawmills,C,Other Combustion Source
104570,Comision Federal de Electricidad (CFE),2018,,"11,819",No,,0,0,0,0,"11,819",  ,0,0,"11,819","11,819",0,,Positive,N/A,"Trinity Consultants, Inc.",,Mexicali,BC,21350,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
104646,Commercial Energy of California,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Oakland,CA,94621,221122 - Electric Power Distribution,EPE,Electricity Importer
101503,ConAgra - Oakdale,2018,,"60,184",No,,"60,184",0,0,0,0,  ,"60,184",0,0,"60,184",0,,Positive,Positive,WZI Inc.,,Oakdale,CA,95351,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
3012,"Constellation NewEnergy, Inc.",2018,,"219,226",No,,0,0,0,0,"219,226",  ,0,0,"34,107","34,107","185,118",,Qualified Positive,N/A,"Cameron-Cole, LLC",,Baltimore,MD,21231,221122 - Electric Power Distribution,EPE,Electricity Importer
100150,"Corona Energy Partners, Ltd.",2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Corona,CA,92880,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100690,Coso Energy Developers (BLM E&W) - Geothermal,2018,,"93,756",No,,"93,756",0,0,0,0,  ,0,0,0,0,"93,756",,Positive,N/A,Analytical Environmental Services,,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101670,Coso Finance Partners (Navy I) - Geothermal,2018,,"86,991",No,,"86,991",0,0,0,0,  ,0,0,0,0,"86,991",,Positive,N/A,Analytical Environmental Services,,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101669,Coso Power Developers (Navy II) - Geothermal,2018,,"174,837",No,,"174,837",0,0,0,0,  ,0,0,0,0,"174,837",,Positive,N/A,Analytical Environmental Services,,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101264,"Covanta - Stanislaus, Inc",2018,,"262,214",No,,"101,259","160,955",0,0,0,  ,"99,303",0,0,"99,303","162,912",,Positive,N/A,"Trinity Consultants, Inc.",,Crow's Landing,CA,95313,562213 - Solid Waste Combustors and Incinerators,C,In-State Electricity Generation
101519,CP Kelco San Diego,2018,,"96,831",No,,"96,831",0,0,0,0,  ,"96,831",0,0,"96,831",0,,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,San Diego,CA,92113,"325194 - Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",C,Other Combustion Source
104488,Crimson Resource Management Corp,2018,,"58,381",No,,"49,297",0,"9,083",0,0,  ,"48,687",0,0,"48,687","9,694",,Positive,Positive,Ashworth Leininger Group,,Bakersfield,CA,93309,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
101263,"Crockett Cogeneration Project, LP",2018,,"668,771",No,,"668,771",0,0,0,0,  ,"668,771",0,0,"668,771",0,,Positive,N/A,Locus Technologies,,Crockett,CA,94525,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104349,"Custom Alloy Light Metals, Inc.",2018,,"11,161",No,,"11,161",0,0,0,0,  ,0,0,0,0,"11,161",,N/A,N/A,,,Industry,CA,91746,331314 - Secondary Smelting and Alloying of Aluminum,C,Other Combustion Source
104674,CWP Energy,2018,,"10,092",No,,0,0,0,0,"10,092",  ,0,0,"10,092","10,092",0,,Positive,N/A,"Carbon Verification Service, LLC",,Montreal,QC,H2Y2G3,221122 - Electric Power Distribution,EPE,Electricity Importer
104338,Darling Ingredients Inc - Fresno,2018,,"12,142",No,,"12,142",0,0,0,0,  ,0,0,0,0,"12,142",,N/A,N/A,,,Fresno,CA,93706,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104337,Darling Ingredients Inc - Los Angeles,2018,,"17,642",No,,"17,642",0,0,0,0,  ,0,0,0,0,"17,642",,N/A,N/A,,,Los Angeles,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104339,Darling Ingredients Inc - Turlock,2018,,"16,354",No,,"16,354",0,0,0,0,  ,0,0,0,0,"16,354",,N/A,N/A,,,Crow's Landing,CA,95313,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
101260,Dart Container Corporation of California,2018,,"14,400",No,,"14,400",0,0,0,0,  ,0,0,0,0,"14,400",,N/A,N/A,,,Corona,CA,92880,326140 - Polystyrene Foam Product Manufacturing,C,Other Combustion Source
101214,Del Monte - Hanford,2018,,"25,280",No,,"25,280",0,0,0,0,  ,"25,280",0,0,"25,280",0,,Positive,Positive,WZI Inc.,,Hanford,CA,93230,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104138,Del Monte - Modesto,2018,,"13,758",No,,"13,758",0,0,0,0,  ,0,0,0,0,"13,758",,N/A,N/A,,,Modesto,CA,95357,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104489,"Delano Energy Center, LLC",2018,,"3,950",No,,"3,950",0,0,0,0,  ,0,0,0,0,"3,950",,N/A,N/A,,,Delano,CA,93215,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104655,Delano Growers Grape Products,2018,,"17,743",No,,"17,743",0,0,0,0,  ,0,0,0,0,"17,743",,N/A,N/A,,,Delano,CA,93215,"311411 - Frozen Fruit, Juice, and Vegetable Manufacturing",C,Other Combustion Source
101709,DeMenno/Kerdoon,2018,,"26,217",No,,"26,217",0,0,0,0,  ,"26,217",0,0,"26,217",0,,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,Compton,CA,90222,324199 - All Other Petroleum and Coal Products Manufacturing,C,Other Combustion Source
100026,DG Fairhaven Power LLC,2018,,"69,257",No,,"3,853","65,404",0,0,0,  ,0,0,0,0,"69,257",,Positive,N/A,Analytical Environmental Services,,Samoa,CA,95564,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104433,"Diamond Pet Food Processors of California, LLC - Lathrop",2018,,"11,419",No,,"11,419",0,0,0,0,  ,0,0,0,0,"11,419",,N/A,N/A,,,Lathrop,CA,95330,311111 - Dog and Cat Food Manufacturing,C,Other Combustion Source
104690,"Diamond Pet Food Processors of California, LLC - Ripon",2018,,"11,408",No,,"11,408",0,0,0,0,  ,0,0,0,0,"11,408",,N/A,N/A,,,Ripon,CA,95366,311111 - Dog and Cat Food Manufacturing,C,Other Combustion Source
101243,Dicalite Minerals Corp.,2018,,"27,161",No,,"27,161",0,0,0,0,  ,"26,971",0,0,"26,971",191,,Positive,Positive,Ashworth Leininger Group,,Burney,CA,96013,212399 - All Other Nonmetallic Mineral Mining,C,Other Combustion Source
2264,"Direct Energy Business, LLC (fka Strategic Energy)",2018,,"354,169",No,,0,0,0,0,"354,169",  ,0,0,"28,757","28,757","325,412",,Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",,Houston,TX,77046,221122 - Electric Power Distribution,EPE,Electricity Importer
101218,Disneyland Resort,2018,,"18,963",No,,"18,898",65,0,0,0,  ,0,0,0,0,"18,963",,N/A,N/A,,,Anaheim,CA,92802,713110 - Amusement and Theme Parks,C,Other Combustion Source
100157,Double C Limited,2018,,"14,435",No,,"14,435",0,0,0,0,  ,"14,435",0,0,"14,435",0,,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101733,Dow Chemical Company - Pittsburg,2018,,"49,453",No,,"49,453",0,0,0,0,  ,"49,453",0,0,"49,453",0,,Positive,N/A,"Cameron-Cole, LLC",,Pittsburg,CA,94565,325199 - All Other Basic Organic Chemical Manufacturing,C,Other Combustion Source
104663,DSH-Napa State Hospital,2018,,"16,910",No,,"16,910",0,0,0,0,  ,0,0,0,0,"16,910",,N/A,N/A,,,Napa,CA,94558-6293,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104742,"DTE Energy Trading, Inc.",2018,,"188,927",No,,0,0,0,0,"188,927",  ,0,0,"27,775","27,775","161,153",,Positive,N/A,"Cameron-Cole, LLC",,Ann Arbor,MI,48104,424990 - Other Miscellaneous Nondurable Goods Merchant Wholesalers,EPE,Electricity Importer
104455,"DTE Stockton, LLC",2018,,"555,368",No,,"8,961","546,408",0,0,0,  ,0,0,0,0,"555,368",,Positive,N/A,"GHD Services, Inc.",,Stockton,CA,95203,221117 - Biomass Electric Power Generation,"C,D",In-State Electricity Generation
100221,"Dynegy Moss Landing, LLC",2018,,"1,557,959",No,,"1,557,959",0,0,0,0,  ,"1,557,959",0,0,"1,557,959",0,,Positive,N/A,Locus Technologies,,Moss Landing,CA,95039,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101351,"Dynegy Oakland, LLC.",2018,,"4,659",No,,"4,659",0,0,0,0,  ,0,0,0,0,"4,659",,N/A,N/A,,,Oakland,CA,94607,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100958,E & J Gallo Winery - Fresno,2018,,"26,887",No,,"24,354","2,533",0,0,0,  ,"24,354",0,0,"24,354","2,533",,Positive,Positive,Locus Technologies,,Fresno,CA,93727,312130 - Wineries,C,Other Combustion Source
104640,E & J Gallo Winery - Livingston,2018,,"17,911",No,,"13,570","4,341",0,0,0,  ,0,0,0,0,"17,911",,N/A,N/A,,,Livingston,CA,95334,312130 - Wineries,C,Other Combustion Source
104215,E&B Natural Resources - San Joaquin Valley,2018,,"520,530",No,,"520,530",0,0,0,0,  ,"519,433",0,0,"519,433","1,097",,Positive,Positive,Locus Technologies,,Bakersfield,CA,93308,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101355,E.F. Oxnard LLC,2018,,"76,981",No,,"76,981",0,0,0,0,  ,"76,981",0,0,"76,981",0,,Positive,N/A,Locus Technologies,,Oxnard,CA,93030,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104581,Eagle Petroleum - Lynch Canyon Field,2018,,"31,323",No,,"31,323",0,0,0,0,  ,"31,220",0,0,"31,220",103,,Positive,Positive,Ashworth Leininger Group,,San Ardo,CA,93450,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104758,East Bay Community Energy,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Oakland,CA,94607,221122 - Electric Power Distribution,EPE,Electricity Importer
101511,East Bay Municipal Utility District,2018,,"35,498",No,,"1,087","34,410",0,0,0,  ,0,0,0,0,"35,498",,Positive,N/A,Ruby Canyon,,Oakland,CA,94607,221320 - Sewage Treatment Facilities,C,Other Combustion Source
3033,Eastside Power Authority,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Delano,CA,90120,221310 - Water Supply and Irrigation Systems,EPE,Electricity Importer
100259,Eco Services - Dominguez,2018,,"32,488",No,,"32,488",0,0,0,0,  ,"32,488",0,0,"32,488",0,,Positive,Positive,"First Environment, Inc.",,Carson,CA,90810,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
100258,Eco Services - Martinez,2018,,"14,059",No,,"14,059",0,0,0,0,  ,0,0,0,0,"14,059",,N/A,N/A,,,Martinez,CA,94553,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Cogeneration
104546,"Ed Staub & Sons Petroleum, Inc.",2018,,"23,449",No,,0,0,"23,449",0,0,  ,0,0,0,0,"23,449",,N/A,N/A,,,Klamath Falls,OR,97601,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
104452,"EDF Industrial Power Services (CA), LLC",2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Houston,TX,77041,221118 - Other Electric Power Generation,EPE,Electricity Importer
104067,"EDF Trading North America, LLC",2018,,"144,763",No,,0,0,0,0,"144,763",  ,0,0,"59,163","59,163","85,600",,Positive,N/A,Locus Technologies,,Houston,TX,77002,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
104204,Edwards Air Force Base,2018,,"20,553",No,,"20,553",0,0,0,0,  ,0,0,0,0,"20,553",,N/A,N/A,,,Edwards AFB,CA,93524,928110 - National Security,C,Other Combustion Source
104374,Eisenhower Medical Center,2018,,"19,438",No,,"19,438",0,0,0,0,  ,0,0,0,0,"19,438",,N/A,N/A,,,Rancho Mirage,CA,92270,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104079,"El Cajon Energy, LLC",2018,,"10,134",No,,"10,134",0,0,0,0,  ,0,0,0,0,"10,134",,N/A,N/A,,,El Cajon,CA,92020,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104735,Elbow River Marketing Ltd.,2018,,"29,238",No,,0,0,"29,238",0,0,  ,0,"29,238",0,"29,238",0,,Positive,N/A,"GHD Services, Inc.",,Calgary,AB,T2P 1C9,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104341,Elk Grove Asphalt Terminal,2018,,"7,244",No,,"7,244",0,0,0,0,  ,0,0,0,0,"7,244",,N/A,N/A,,,Elk Grove,CA,95624,424710 - Petroleum Bulk Stations and Terminals,C,Other Combustion Source
104622,Emidio Pump Station - Shell Pipeline Company,2018,,"7,254",No,,"7,254",0,0,0,0,  ,0,0,0,0,"7,254",,N/A,N/A,,,Mettler,CA,93301,486110 - Pipeline Transportation of Crude Oil,C,Other Combustion Source
100167,Encina Water Pollution Control Facility,2018,,"15,130",No,,"4,548","10,582",0,0,0,  ,0,0,0,0,"15,130",,N/A,N/A,,,Carlsbad,CA,92011,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101738,"Energy 2001, Placer WRSL",2018,,"12,352",No,,62,"12,290",0,0,0,  ,0,0,0,0,"12,352",,N/A,N/A,,,Lincoln,CA,95648,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101607,Energy Center San Francisco LLC,2018,,"60,194",No,,"60,194",0,0,0,0,  ,0,0,0,0,"60,194",,Positive,N/A,Ashworth Leininger Group,,San Francisco,CA,94103,221330 - Steam and Air-Conditioning Supply,C,Other Combustion Source
104787,Equinix - Great Oaks,2018,,"13,733",No,,"13,733",0,0,0,0,  ,0,0,0,0,"13,733",,N/A,N/A,,,San Jose,CA,95119,541513 - Computer Facilities Management Services,C,Other Combustion Source
104788,Equinix - Lundy,2018,,"10,723",No,,"10,723",0,0,0,0,  ,0,0,0,0,"10,723",,N/A,N/A,,,San Jose,CA,95131,541513 - Computer Facilities Management Services,C,Other Combustion Source
104458,"ERG Operating Company, LLC. 750 Santa Maria Basin",2018,,"38,292",No,,"38,292",0,0,0,0,  ,"37,958",0,0,"37,958",335,,Positive,Positive,"Trinity Consultants, Inc.",,Santa Maria,CA,93454,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104200,"Escalon Premier Brands, a Division of Kraft Heinz Company",2018,,"24,589",No,,"24,589",0,0,0,0,  ,0,0,0,0,"24,589",,N/A,N/A,,,Escalon,CA,95320,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104078,"Escondido Energy Center, LLC",2018,,"14,318",No,,"14,318",0,0,0,0,  ,"14,318",0,0,"14,318",0,,Positive,N/A,Locus Technologies,,Escondido,CA,92029,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100393,Etiwanda Generating Station,2018,,2,No,,2,0,0,0,0,  ,0,0,0,0,2,,N/A,N/A,,,Rancho Cucamonga,CA,91739,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
2078,"Exelon Generation Company, LLC",2018,,"372,786",No,,0,0,0,0,"372,786",  ,0,0,"213,600","213,600","159,185",,Positive,N/A,"Cameron-Cole, LLC",,Baltimore,MD,21231,221122 - Electric Power Distribution,EPE,Electricity Importer
104460,ExxonMobil LFC Facility,2018,,1,No,,1,0,0,0,0,  ,0,0,0,0,1,,Positive,N/A,"Trinity Consultants, Inc.",,Goleta,CA,93117,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104459,ExxonMobil POPCO Facility,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,Positive,N/A,"Trinity Consultants, Inc.",,Goleta,CA,93117,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104519,"Ferrellgas, LP",2018,,"24,996",No,,0,0,"24,996",0,0,  ,0,"24,996",0,"24,996",0,,Positive,N/A,"Trinity Consultants, Inc.",,Liberty,MO,64068,454312 - Liquefied Petroleum Gas (Bottled Gas) Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
104041,Flint Hills Resources LP,2018,,"1,348,562",No,,0,0,"1,291,887","56,675",0,  ,0,"1,291,887",0,"1,291,887","56,675",,Positive,N/A,"Trinity Consultants, Inc.",,Wichita,KS,67220,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104102,Flyers Energy,2018,,"2,024,162",No,,0,0,"1,934,875","89,288",0,  ,0,"1,934,875",0,"1,934,875","89,288",,Positive,N/A,Ashworth Leininger Group,,AUBURN,CA,95602-9562,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104541,Foster Dairy Farms DBA Crystal Creamery,2018,,"14,083",No,,"14,083",0,0,0,0,  ,0,0,0,0,"14,083",,N/A,N/A,,,Modesto,CA,95351,311511 - Fluid Milk Manufacturing,C,Other Combustion Source
104548,Foster Farms Porterville Plant ,2018,,"9,294",No,,"9,294",0,0,0,0,  ,0,0,0,0,"9,294",,N/A,N/A,,,Porterville,CA,93257,311615 - Poultry Processing,C,Other Combustion Source
104549,Foster Farms Traver Complex ,2018,,"9,315",No,,"9,315",0,0,0,0,  ,0,0,0,0,"9,315",,N/A,N/A,,,Traver,CA,93631,"311119 - Other Animal Food Manufacturing	",C,Other Combustion Source
101575,"Foster Poultry Farms - Livingston Complex, 95334",2018,,"46,246",No,,"46,246",0,0,0,0,  ,"46,246",0,0,"46,246",0,,Positive,Positive,"Trinity Consultants, Inc.",,Livingston,CA,95334,311615 - Poultry Processing,C,Other Combustion Source
101544,"Fresno Cogeneration Partners, LP",2018,,"3,992",No,,"3,992",0,0,0,0,  ,0,0,0,0,"3,992",,N/A,N/A,,,San Joaquin,CA,93660,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101613,Fresno-Clovis Regional Wastewater Reclamation Facility,2018,,"4,264",No,,172,"4,093",0,0,0,  ,0,0,0,0,"4,264",,N/A,N/A,,,Fresno,CA,93706,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101235,Frito Lay - Kern Plant,2018,,"52,954",No,,"52,954",0,0,0,0,  ,"52,954",0,0,"52,954",0,,Positive,Positive,Ruby Canyon,,Bakersfield,CA,93314,311919 - Other Snack Food Manufacturing,C,Other Combustion Source
104207,Frito Lay - Modesto,2018,,"26,053",No,,"26,053",0,0,0,0,  ,"26,053",0,0,"26,053",0,,Positive,Positive,Locus Technologies,,Modesto,CA,95357,311919 - Other Snack Food Manufacturing,C,Other Combustion Source
104734,Frito Lay - Rancho Cucamonga,2018,,"10,610",No,,"10,610",0,0,0,0,  ,0,0,0,0,"10,610",,N/A,N/A,,,Rancho Cucamonga,CA,91730,311919 - Other Snack Food Manufacturing,C,Other Combustion Source
101683,"G2 Energy Ostrom Road, LLC",2018,,"24,595",No,,123,"24,472",0,0,0,  ,0,0,0,0,"24,595",,N/A,N/A,,,Wheatland,CA,95692,562212 - Solid Waste Landfill,C,In-State Electricity Generation
103018,Gallo Glass Company,2018,,"141,031",No,,"141,031",0,0,0,0,  ,"141,031",0,0,"141,031",0,,Positive,Positive,Locus Technologies,,Modesto,CA,95354,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
104763,Garberville Gas Corporation,2018,,"19,365",No,,0,0,"19,365",0,0,  ,0,0,0,0,"19,365",,N/A,N/A,,,Anderson,CA,96007,454310 - Fuel Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
104559,Genentech - Vacaville,2018,,"11,367",No,,"11,367",0,0,0,0,  ,0,0,0,0,"11,367",,N/A,N/A,,,Vacaville,CA,95688,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
101451,Genentech Inc South San Francisco,2018,,"30,859",No,,"30,859",0,0,0,0,  ,"30,859",0,0,"30,859",0,,Positive,N/A,Analytical Environmental Services,,South San Francisco,CA,94080,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
100248,"GenOn Delta, Pittsburg Generating Station 94565",2018,,17,No,,17,0,0,0,0,  ,0,0,0,0,17,,N/A,N/A,,,Pittsburg,CA,94565,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
104474,GenPower Lincon Landfill Power Plant,2018,,"12,341",No,,62,"12,279",0,0,0,  ,0,0,0,0,"12,341",,N/A,N/A,,,Lincoln ,CA,95648,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101700,Georgia-Pacific Gypsum LLC - Antioch,2018,,"45,320",No,,"45,320",0,0,0,0,  ,"45,320",0,0,"45,320",0,,Positive,Positive,Analytical Environmental Services,,Antioch,CA,94509,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
104507,"Gexa Energy California, LLC",2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Houston,TX,77070,221122 - Electric Power Distribution,EPE,Electricity Importer
104484,Glencore Ltd.,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,Positive,N/A,Locus Technologies,,San Francisco,CA,94111,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
3034,Glendale Water & Power,2018,,"298,799",No,,0,0,0,0,"298,799",  ,0,0,"146,485","146,485","152,314",,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,Glendale,CA,91206,221122 - Electric Power Distribution,EPE,Electricity Importer
100180,"Goal Line LP, 92025",2018,,"14,696",No,,"14,696",0,0,0,0,  ,0,0,0,0,"14,696",,N/A,N/A,,,Escondido,CA,92025,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104730,Goodrich Corporation,2018,,"8,785",No,,"8,785",0,0,0,0,  ,0,0,0,0,"8,785",,N/A,N/A,,,Santa Fe Springs ,CA,90670,336413 - Other Aircraft Parts and Auxiliary Equipment Manufacturing,C,Other Combustion Source
101231,"Grade 6 Oil, LLC",2018,,"227,443",No,,"227,443",0,0,0,0,  ,"227,122",0,0,"227,122",321,,Positive,Positive,"Tetra Tech, Inc. and Subsidiaries",,Bakersfield,CA,93308,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
100147,"Graphic Packaging International, Inc.",2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Santa Clara,CA,95050,322130 - Paperboard Mills,C,Other Combustion Source
100181,Grayson Power Plant,2018,,"115,579",No,,"88,812","26,767",0,0,0,  ,"88,812",0,0,"88,812","26,767",,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,Glendale,CA,91201,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101155,Greka Santa Maria Refinery ,2018,,"15,218",No,,"15,218",0,0,0,0,  ,0,0,0,0,"15,218",,N/A,N/A,,,Santa Maria,CA,93458,324110 - Petroleum Refineries,"C,Y",Refinery
3035,Gridley Electric Utility,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Gridley,CA,95948,221122 - Electric Power Distribution,EPE,Electricity Importer
101721,"Guardian Industries, LLC",2018,,"120,360",No,,"120,360",0,0,0,0,  ,"120,360",0,0,"120,360",1,,Positive,Positive,"NSF Certification, LLC",,Kingsburg,CA,93631,327211 - Flat Glass Manufacturing,"C,N",Other Combustion Source
104473,Guzman Energy,2018,,"65,746",No,,0,0,0,0,"65,746",  ,0,0,"65,746","65,746",0,,Positive,N/A,Ashworth Leininger Group,,Coral Gables,FL,33134,221122 - Electric Power Distribution,EPE,Electricity Importer
104716,Guzman Renewables Energy Partners,2018,,"2,274",No,,0,0,0,0,"2,274",  ,0,0,"2,274","2,274",0,,Positive,N/A,Ashworth Leininger Group,,Coral Gables,FL,33134,221122 - Electric Power Distribution,EPE,Electricity Importer
101542,Hanford Energy Park Peaker,2018,,"9,840",No,,"9,840",0,0,0,0,  ,"9,840",0,0,"9,840",0,,Positive,N/A,Locus Technologies,,Hanford,CA,93230,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100186,"Harbor Cogeneration Company, LLC",2018,,13,No,,13,0,0,0,0,  ,0,0,0,0,13,,N/A,N/A,,,Wilmington,CA,90744,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104672,Harris Ranch Beef Company,2018,,"10,515",No,,"10,515",0,0,0,0,  ,0,0,0,0,"10,515",,N/A,N/A,,,Selma,CA,93662,311611 - Animal (except Poultry) Slaughtering,C,Other Combustion Source
104747,"Hartland Fuel Products, LLC ",2018,,"17,664",No,,0,0,"17,664",0,0,  ,0,0,0,0,"17,664",,N/A,N/A,,,Onalaska,WI,54650,424710 - Petroleum Bulk Stations and Terminals,NN,"Supplier of Natural Gas, NGL, or LPG"
3036,Healdsburg Electric Dept.,2018,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Healdsburg,CA,90120,221122 - Electric Power Distribution,EPE,Electricity Importer
101364,Henrietta Peaker Plant,2018,,"18,615",No,,"18,615",0,0,0,0,  ,"18,615",0,0,"18,615",0,,Positive,N/A,Locus Technologies,,Lemoore,CA,93245,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104360,"HGST, Inc",2018,,"18,407",No,,"18,407",0,0,0,0,  ,0,0,0,0,"18,407",,N/A,N/A,,,San Jose,CA,95119,334112 - Computer Storage Device Manufacturing,C,Other Combustion Source
101478,"High Desert Power Project, LLC",2018,,"1,220,043",No,,"1,220,043",0,0,0,0,  ,"1,220,043",0,0,"1,220,043",0,,Positive,N/A,Ashworth Leininger Group,,Victorville,CA,92394,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
