ARB ID,Facility Name,Year,,Total_CO2,AEL,, Emitter CO2e from Non-Biogenic Sources and CH4 and N2O from Biogenic Fuels , Emitter CO2 from Biogenic Fuels , Fuel Supplier CO2e from Non-Biogenic Fuels and CH4 and N2O from Biogenic Fuels , Fuel Supplier CO2 from Biogenic Fuels , Electricity Importer CO2e  ,,Emissions ,Emissions , Electricity Importer Covered Emissions , Total Covered Emissions , Total Non-Covered Emissions  ,,Emissions Data,Product Data,Verification Body,,City,State,Zip Code,Description,U.S.EPA/ARB Subparts,Industry Sector
100328,"Civic Center Cogen, LA County",2017,,"96,943",No,,"96,943",0,0,0,0,  ,"96,943",0,0,"96,943",0,,Positive,N/A,Analytical Environmental Services,,Los Angeles,CA,90012,221330 - Steam and Air-Conditioning Supply,C,Other Combustion Source
104536,Clean Energy,2017,,"148,623",No,,0,0,"12,093","136,529",0,  ,0,"9,753",0,"9,753","138,870",,Positive,N/A,"Davenport Engineering, Inc.",,Newport Beach,CA,92660,221210 - Natural Gas Distribution,NN,"Supplier of Natural Gas, NGL, or LPG"
104705,CleanPowerSF,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,San Francisco,CA,94102,221118 - Other Electric Power Generation,EPE,Electricity Importer
101691,"Clougherty Packing, LLC",2017,,"20,254",No,,"20,254",0,0,0,0,  ,0,0,0,0,"20,254",,N/A,N/A,,,Vernon,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104485,CMO Inc,2017,,427,No,,427,0,0,0,0,  ,424,0,0,424,3,,Positive,Positive,Ashworth Leininger Group,,McKittrick ,CA,93251,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101516,Coalinga Cogeneration Facility,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Coalinga,CA,93210,221112 - Fossil Fuel Electric Power Generation,D,Cogeneration
101250,Collins Pine Co.,2017,,"66,674",No,,992,"65,682",0,0,0,  ,0,0,0,0,"66,674",,Positive,N/A,Locus Technologies,,Chester,CA,96020,321113 - Sawmills,C,Other Combustion Source
104570,Comision Federal de Electricidad (CFE),2017,,"44,141",No,,0,0,0,0,"44,141",  ,0,0,"44,141","44,141",0,,Positive,N/A,"Trinity Consultants, Inc.",,Mexicali,BC,21350,221121 - Electric Bulk Power Transmission and Control,EPE,Electricity Importer
104646,Commercial Energy of California,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Oakland,CA,94621,221122 - Electric Power Distribution,EPE,Electricity Importer
101503,ConAgra - Oakdale,2017,,"51,865",No,,"51,865",0,0,0,0,  ,"51,865",0,0,"51,865",0,,Positive,Positive,WZI Inc.,,Oakdale,CA,95351,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101729,ConAgra Foods - Helm Facility,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Helm,CA,93627,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
3012,"Constellation NewEnergy, Inc.",2017,,"171,270",No,,0,0,0,0,"171,270",  ,0,0,"3,395","3,395","167,874",,Positive,N/A,"Cameron-Cole, LLC",,Baltimore,MD,21231,221122 - Electric Power Distribution,EPE,Electricity Importer
100150,"Corona Energy Partners, Ltd.",2017,,"49,212",No,,"49,212",0,0,0,0,  ,"49,212",0,0,"49,212",0,,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,Corona,CA,92880,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100690,Coso Energy Developers (BLM E&W) - Geothermal,2017,,"149,317",No,,"149,317",0,0,0,0,  ,0,0,0,0,"149,317",,Positive,N/A,Analytical Environmental Services,,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101670,Coso Finance Partners (Navy I) - Geothermal,2017,,"97,776",No,,"97,776",0,0,0,0,  ,0,0,0,0,"97,776",,Positive,N/A,Analytical Environmental Services,,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101669,Coso Power Developers (Navy II) - Geothermal,2017,,"164,117",No,,"164,117",0,0,0,0,  ,0,0,0,0,"164,117",,Positive,N/A,Analytical Environmental Services,,Little Lake,CA,93542,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101264,"Covanta - Stanislaus, Inc",2017,,"253,340",No,,"95,416","157,924",0,0,0,  ,"93,886",0,0,"93,886","159,454",,Positive,N/A,"Rincon Consultants, Inc.",,Crow's Landing,CA,95313,562213 - Solid Waste Combustors and Incinerators,C,In-State Electricity Generation
101519,CP Kelco San Diego,2017,,"94,149",No,,"94,149",0,0,0,0,  ,"94,149",0,0,"94,149",0,,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,San Diego,CA,92113,"325194 - Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",C,Other Combustion Source
101703,"Crestwood West Coast, LLC",2017,,"785,013",No,,"29,389",0,"755,624",0,0,  ,"29,328","41,805",0,"71,133","713,880",,Positive,Positive,Locus Technologies,,Tupman,CA,93276,211112 - Natural Gas Liquid Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104715,"Crestwood West Coast, LLC - LPG Consignee",2017,,"6,041",No,,0,0,"6,041",0,0,  ,0,"6,041",0,"6,041",0,,Positive,N/A,Locus Technologies,,Tupman,CA,93276,211112 - Natural Gas Liquid Extraction,NN,"Supplier of Natural Gas, NGL, or LPG"
104488,Crimson Resource Management Corp,2017,,"42,427",No,,"42,427",0,0,0,0,  ,"41,877",0,0,"41,877",550,,Qualified Positive,Positive,Locus Technologies,,Bakersfield,CA,93309,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104340,"Criterion Catalyst and Technologies, L. P.",2017,,"14,159",No,,"14,159",0,0,0,0,  ,0,0,0,0,"14,159",,N/A,N/A,,,Pittsburg,CA,94565,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
101263,"Crockett Cogeneration Project, LP",2017,,"666,019",No,,"666,019",0,0,0,0,  ,"666,019",0,0,"666,019",0,,Positive,N/A,Locus Technologies,,Crockett,CA,94525,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104349,"Custom Alloy Light Metals, Inc.",2017,,"10,976",No,,"10,976",0,0,0,0,  ,0,0,0,0,"10,976",,N/A,N/A,,,Industry,CA,91746,331314 - Secondary Smelting and Alloying of Aluminum,C,Other Combustion Source
104674,CWP Energy,2017,,"1,948",No,,0,0,0,0,"1,948",  ,0,0,"1,948","1,948",0,,Positive,N/A,"Carbon Verification Service, LLC",,Montreal,QC,H2Y2G3,221122 - Electric Power Distribution,EPE,Electricity Importer
104338,Darling Ingredients Inc - Fresno,2017,,"11,829",No,,"11,829",0,0,0,0,  ,0,0,0,0,"11,829",,N/A,N/A,,,Fresno,CA,93706,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104337,Darling Ingredients Inc - Los Angeles,2017,,"17,642",No,,"17,642",0,0,0,0,  ,0,0,0,0,"17,642",,N/A,N/A,,,Los Angeles,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104339,Darling Ingredients Inc - Turlock,2017,,"16,882",No,,"16,882",0,0,0,0,  ,0,0,0,0,"16,882",,N/A,N/A,,,Crow's Landing,CA,95313,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
101260,Dart Container Corporation of California,2017,,"14,356",No,,"14,356",0,0,0,0,  ,0,0,0,0,"14,356",,N/A,N/A,,,Corona,CA,92880,326140 - Polystyrene Foam Product Manufacturing,C,Other Combustion Source
101214,Del Monte - Hanford,2017,,"21,949",No,,"21,949",0,0,0,0,  ,"21,949",0,0,"21,949",0,,Positive,Positive,WZI Inc.,,Hanford,CA,93230,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104138,Del Monte - Modesto,2017,,"13,051",No,,"13,051",0,0,0,0,  ,0,0,0,0,"13,051",,N/A,N/A,,,Modesto,CA,95357,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104489,"Delano Energy Center, LLC",2017,,"11,672",No,,"11,672",0,0,0,0,  ,0,0,0,0,"11,672",,N/A,N/A,,,Delano,CA,93215,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104655,Delano Growers Grape Products,2017,,"15,257",No,,"15,257",0,0,0,0,  ,0,0,0,0,"15,257",,N/A,N/A,,,Delano,CA,93215,"311411 - Frozen Fruit, Juice, and Vegetable Manufacturing",C,Other Combustion Source
101709,DeMenno/Kerdoon,2017,,"25,843",No,,"25,843",0,0,0,0,  ,"25,843",0,0,"25,843",0,,Positive,N/A,"Trinity Consultants, Inc.",,Compton,CA,90222,324199 - All Other Petroleum and Coal Products Manufacturing,C,Other Combustion Source
100026,DG Fairhaven Power LLC,2017,,"1,344",No,,249,"1,095",0,0,0,  ,0,0,0,0,"1,344",,Positive,N/A,NCUAQMD,,Samoa,CA,95564,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104433,"Diamond Pet Food Processors of California, LLC - Lathrop",2017,,"11,081",No,,"11,081",0,0,0,0,  ,0,0,0,0,"11,081",,N/A,N/A,,,Lathrop,CA,95330,311111 - Dog and Cat Food Manufacturing,C,Other Combustion Source
104690,"Diamond Pet Food Processors of California, LLC - Ripon",2017,,"11,678",No,,"11,678",0,0,0,0,  ,0,0,0,0,"11,678",,N/A,N/A,,,Ripon,CA,95366,311111 - Dog and Cat Food Manufacturing,C,Other Combustion Source
101243,Dicalite Minerals Corp.,2017,,"27,116",No,,"27,116",0,0,0,0,  ,"26,931",0,0,"26,931",185,,Positive,Positive,Ashworth Leininger Group,,Burney,CA,96013,212399 - All Other Nonmetallic Mineral Mining,C,Other Combustion Source
100025,Dinuba Energy,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Reedley,CA,93654,221119 - Other Electric Power Generation,C,In-State Electricity Generation
2264,"Direct Energy Business, LLC (fka Strategic Energy)",2017,,"335,072",No,,0,0,0,0,"335,072",  ,0,0,"7,975","7,975","327,097",,Positive,N/A,"Lloyd's Register Quality Assurance, Inc/LRQA",,Houston,TX,77046,221122 - Electric Power Distribution,EPE,Electricity Importer
101218,Disneyland Resort,2017,,"17,670",No,,"17,605",65,0,0,0,  ,0,0,0,0,"17,670",,N/A,N/A,,,Anaheim,CA,92802,713110 - Amusement and Theme Parks,C,Other Combustion Source
100157,Double C Limited,2017,,"12,983",No,,"12,983",0,0,0,0,  ,"12,983",0,0,"12,983",0,,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,Bakersfield,CA,93308,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101733,Dow Chemical Company - Pittsburg,2017,,"54,325",No,,"54,325",0,0,0,0,  ,"54,324",0,0,"54,324",1,,Positive,N/A,Ruby Canyon,,Pittsburg,CA,94565,325199 - All Other Basic Organic Chemical Manufacturing,C,Other Combustion Source
104663,DSH-Napa State Hospital,2017,,"15,368",No,,"15,368",0,0,0,0,  ,0,0,0,0,"15,368",,N/A,N/A,,,Napa,CA,94558-6293,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104455,"DTE Stockton, LLC",2017,,"428,743",No,,"7,785","420,958",0,0,0,  ,0,0,0,0,"428,743",,Positive,N/A,"GHD Services, Inc.",,Stockton,CA,95203,221117 - Biomass Electric Power Generation,"C,D",In-State Electricity Generation
100221,"Dynegy Moss Landing, LLC",2017,,"889,031",No,,"889,031",0,0,0,0,  ,"889,031",0,0,"889,031",0,,Positive,N/A,Locus Technologies,,Moss Landing,CA,95039,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101351,"Dynegy Oakland, LLC.",2017,,"2,124",No,,"2,124",0,0,0,0,  ,0,0,0,0,"2,124",,N/A,N/A,,,Oakland,CA,94607,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
100958,E & J Gallo Winery - Fresno,2017,,"28,270",No,,"25,255","3,016",0,0,0,  ,"25,255",0,0,"25,255","3,016",,Positive,Positive,Locus Technologies,,Fresno,CA,93727,312130 - Wineries,C,Other Combustion Source
104640,E & J Gallo Winery - Livingston,2017,,"15,490",No,,"12,181","3,309",0,0,0,  ,0,0,0,0,"15,490",,N/A,N/A,,,Livingston,CA,95334,312130 - Wineries,C,Other Combustion Source
104215,E&B Natural Resources - San Joaquin Valley,2017,,"436,563",No,,"436,563",0,0,0,0,  ,"435,320",0,0,"435,320","1,243",,Positive,Positive,Locus Technologies,,Bakersfield,CA,93308,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101355,E.F. Oxnard LLC,2017,,"79,548",No,,"79,548",0,0,0,0,  ,"79,548",0,0,"79,548",0,,Positive,N/A,Locus Technologies,,Oxnard,CA,93030,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104581,Eagle Petroleum - Lynch Canyon Field,2017,,"29,675",No,,"29,675",0,0,0,0,  ,"29,672",0,0,"29,672",3,,Positive,Positive,Locus Technologies,,San Ardo,CA,93450,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101511,East Bay Municipal Utility District,2017,,"35,348",No,,"1,125","34,223",0,0,0,  ,0,0,0,0,"35,348",,Positive,N/A,Ruby Canyon,,Oakland,CA,94607,221320 - Sewage Treatment Facilities,C,Other Combustion Source
3033,Eastside Power Authority,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Delano,CA,90120,221310 - Water Supply and Irrigation Systems,EPE,Electricity Importer
100259,Eco Services - Dominguez,2017,,"35,561",No,,"35,561",0,0,0,0,  ,"35,561",0,0,"35,561",0,,Positive,Positive,"First Environment, Inc.",,Carson,CA,90810,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
100258,Eco Services - Martinez,2017,,"14,563",No,,"14,563",0,0,0,0,  ,0,0,0,0,"14,563",,N/A,N/A,,,Martinez,CA,94553,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Cogeneration
104546,"Ed Staub & Sons Petroleum, Inc.",2017,,"23,450",No,,0,0,"23,450",0,0,  ,0,0,0,0,"23,450",,N/A,N/A,,,Klamath Falls,OR,97601,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
104452,"EDF Industrial Power Services (CA), LLC",2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Houston,TX,77041,221118 - Other Electric Power Generation,EPE,Electricity Importer
104067,"EDF Trading North America, LLC",2017,,"94,571",No,,0,0,0,0,"94,571",  ,0,0,"94,281","94,281",290,,Positive,N/A,Locus Technologies,,Houston,TX,77041,523130 - Commodity Contracts Dealing,EPE,Electricity Importer
104204,Edwards Air Force Base,2017,,"18,360",No,,"18,360",0,0,0,0,  ,0,0,0,0,"18,360",,N/A,N/A,,,Edwards,CA,93524,928110 - National Security,C,Other Combustion Source
104374,Eisenhower Medical Center,2017,,"21,090",No,,"21,090",0,0,0,0,  ,0,0,0,0,"21,090",,N/A,N/A,,,Rancho Mirage,CA,92270,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
104079,"El Cajon Energy, LLC",2017,,"8,018",No,,"8,018",0,0,0,0,  ,0,0,0,0,"8,018",,N/A,N/A,,,El Cajon,CA,92020,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104622,Emidio Pump Station - Shell Pipeline Company,2017,,"9,158",No,,"9,158",0,0,0,0,  ,0,0,0,0,"9,158",,N/A,N/A,,,Mettler,CA,93301,486110 - Pipeline Transportation of Crude Oil,C,Other Combustion Source
100167,Encina Water Pollution Control Facility,2017,,"13,479",No,,"3,560","9,919",0,0,0,  ,0,0,0,0,"13,479",,N/A,N/A,,,Carlsbad,CA,92011,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101738,"Energy 2001, Placer WRSL",2017,,"11,483",No,,58,"11,425",0,0,0,  ,0,0,0,0,"11,483",,N/A,N/A,,,Lincoln,CA,95648,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104458,"ERG Operating Company, LLC. 750 Santa Maria Basin",2017,,"39,450",No,,"39,450",0,0,0,0,  ,"39,049",0,0,"39,049",401,,Positive,Positive,"Rincon Consultants, Inc.",,Santa Maria,CA,93454,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104200,"Escalon Premier Brands, a Division of Kraft Heinz Company",2017,,"20,849",No,,"20,849",0,0,0,0,  ,0,0,0,0,"20,849",,N/A,N/A,,,Escalon,CA,95320,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104078,"Escondido Energy Center, LLC",2017,,"25,365",No,,"25,365",0,0,0,0,  ,"25,365",0,0,"25,365",0,,Positive,N/A,Locus Technologies,,Escondido,CA,92029,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
100393,Etiwanda Generating Station,2017,,"97,685",No,,"97,685",0,0,0,0,  ,"97,685",0,0,"97,685",0,,Positive,N/A,Locus Technologies,,Rancho Cucamonga,CA,91739,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
2078,"Exelon Generation Company, LLC",2017,,"294,348",No,,0,0,0,0,"294,348",  ,0,0,"179,158","179,158","115,191",,Positive,N/A,"Cameron-Cole, LLC",,Baltimore,MD,21231,221122 - Electric Power Distribution,EPE,Electricity Importer
104066,Exide Technologies,2017,,17,No,,17,0,0,0,0,  ,17,0,0,17,0,,Positive,N/A,SCS Engineers,,Los Angeles,CA,90023,"331492 - Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",C,Other Combustion Source
104460,ExxonMobil LFC Facility,2017,,"1,297",No,,"1,297",0,0,0,0,  ,373,0,0,373,924,,Positive,N/A,"Trinity Consultants, Inc.",,Goleta,CA,93117,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104459,ExxonMobil POPCO Facility,2017,,132,No,,132,0,0,0,0,  ,132,0,0,132,0,,Positive,N/A,"Trinity Consultants, Inc.",,Goleta,CA,93117,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104519,"Ferrellgas, LP",2017,,"70,679",No,,0,0,"70,679",0,0,  ,0,"70,679",0,"70,679",0,,Positive,N/A,"Trinity Consultants, Inc.",,Liberty,MO,64068,454312 - Liquefied Petroleum Gas (Bottled Gas) Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
104041,Flint Hills Resources LP,2017,,"1,542,634",No,,0,0,"1,402,851","139,783",0,  ,0,"1,402,851",0,"1,402,851","139,783",,Positive,N/A,SCS Engineers,,Wichita,KS,67220,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104102,Flyers Energy,2017,,"2,510,661",No,,0,0,"2,402,964","107,697",0,  ,0,"2,402,964",0,"2,402,964","107,697",,Positive,N/A,Ashworth Leininger Group,,AUBURN,CA,95602-9562,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104721,"Forged Metals, Inc.",2017,,"8,804",No,,"8,804",0,0,0,0,  ,0,0,0,0,"8,804",,N/A,N/A,,,Fontana,CA,92337,332111 - Iron and Steel Forging,C,Other Combustion Source
104541,Foster Dairy Farms DBA Crystal Creamery,2017,,"14,083",No,,"14,083",0,0,0,0,  ,0,0,0,0,"14,083",,N/A,N/A,,,Modesto,CA,95351,311511 - Fluid Milk Manufacturing,C,Other Combustion Source
104548,Foster Farms Porterville Plant ,2017,,"10,141",No,,"10,141",0,0,0,0,  ,0,0,0,0,"10,141",,N/A,N/A,,,Porterville,CA,93257,311615 - Poultry Processing,C,Other Combustion Source
104549,Foster Farms Traver Complex ,2017,,"9,372",No,,"9,372",0,0,0,0,  ,0,0,0,0,"9,372",,N/A,N/A,,,Traver,CA,93631,"311119 - Other Animal Food Manufacturing	",C,Other Combustion Source
101575,"Foster Poultry Farms - Livingston Complex, 95334",2017,,"40,245",No,,"40,245",0,0,0,0,  ,"40,245",0,0,"40,245",0,,Positive,Positive,"Trinity Consultants, Inc.",,Livingston,CA,95334,311615 - Poultry Processing,C,Other Combustion Source
101054,Freeport-McMoRan Oil & Gas LLC - Gaviota Oil Heating Facility,2017,,824,No,,824,0,0,0,0,  ,0,0,0,0,824,,N/A,N/A,,,Goleta,CA,93117,486110 - Pipeline Transportation of Crude Oil,C,Oil and Gas Production
101544,"Fresno Cogeneration Partners, LP",2017,,"14,513",No,,"14,513",0,0,0,0,  ,"14,513",0,0,"14,513",0,,Positive,N/A,Locus Technologies,,San Joaquin,CA,93660,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101613,Fresno-Clovis Regional Wastewater Reclamation Facility,2017,,"5,684",No,,525,"5,159",0,0,0,  ,0,0,0,0,"5,684",,N/A,N/A,,,Fresno,CA,93706,221320 - Sewage Treatment Facilities,C,Other Combustion Source
101235,Frito Lay - Kern Plant,2017,,"56,337",No,,"56,337",0,0,0,0,  ,"56,337",0,0,"56,337",0,,Positive,Positive,Locus Technologies,,Bakersfield,CA,93314,311919 - Other Snack Food Manufacturing,C,Other Combustion Source
104207,Frito Lay - Modesto,2017,,"25,742",No,,"25,742",0,0,0,0,  ,"25,742",0,0,"25,742",0,,Positive,Positive,Locus Technologies,,Modesto,CA,95357,311919 - Other Snack Food Manufacturing,C,Other Combustion Source
104734,Frito Lay - Rancho Cucamonga,2017,,"10,112",No,,"10,112",0,0,0,0,  ,0,0,0,0,"10,112",,N/A,N/A,,,Rancho Cucamonga,CA,91730,311919 - Other Snack Food Manufacturing,C,Other Combustion Source
101683,"G2 Energy Ostrom Road, LLC",2017,,"23,408",No,,117,"23,291",0,0,0,  ,0,0,0,0,"23,408",,N/A,N/A,,,Wheatland,CA,95692,562212 - Solid Waste Landfill,C,In-State Electricity Generation
103018,Gallo Glass Company,2017,,"146,928",No,,"146,928",0,0,0,0,  ,"146,927",0,0,"146,927",2,,Positive,Positive,Locus Technologies,,Modesto,CA,95354,327213 - Glass Container Manufacturing,"C,N",Other Combustion Source
104559,Genentech - Vacaville,2017,,"11,476",No,,"11,476",0,0,0,0,  ,0,0,0,0,"11,476",,N/A,N/A,,,Vacaville,CA,95688,325412 - Pharmaceutical Preparation Manufacturing,C,Other Combustion Source
101451,Genentech Inc South San Francisco,2017,,"31,087",No,,"31,087",0,0,0,0,  ,"31,087",0,0,"31,087",0,,Positive,N/A,Analytical Environmental Services,,South San Francisco,CA,94080,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
100248,"GenOn Delta, Pittsburg Generating Station 94565",2017,,65,No,,65,0,0,0,0,  ,55,0,0,55,10,,Qualified Positive,N/A,Ashworth Leininger Group,,Pittsburg,CA,94565,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
104474,GenPower Lincon Landfill Power Plant,2017,,"15,086",No,,76,"15,010",0,0,0,  ,0,0,0,0,"15,086",,N/A,N/A,,,Lincoln ,CA,95648,221119 - Other Electric Power Generation,C,In-State Electricity Generation
101700,Georgia-Pacific Gypsum LLC - Antioch,2017,,"39,740",No,,"39,740",0,0,0,0,  ,"39,740",0,0,"39,740",0,,Positive,Positive,SCS Engineers,,Antioch,CA,94509,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
104507,"Gexa Energy California, LLC",2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Houston,TX,77070,221122 - Electric Power Distribution,EPE,Electricity Importer
104484,Glencore Ltd.,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,Positive,N/A,Locus Technologies,,San Francisco,CA,94111,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
3034,Glendale Water & Power,2017,,"299,127",No,,0,0,0,0,"299,127",  ,0,0,"164,335","164,335","134,791",,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,Glendale,CA,91206,221122 - Electric Power Distribution,EPE,Electricity Importer
100180,"Goal Line LP, 92025",2017,,"17,224",No,,"17,224",0,0,0,0,  ,"17,224",0,0,"17,224",0,,Positive,N/A,Ashworth Leininger Group,,Escondido,CA,92025,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104730,Goodrich Corporation,2017,,"11,450",No,,"11,450",0,0,0,0,  ,0,0,0,0,"11,450",,N/A,N/A,,,Santa Fe Springs ,CA,90670,336413 - Other Aircraft Parts and Auxiliary Equipment Manufacturing,C,Other Combustion Source
100147,"Graphic Packaging International, Inc",2017,,"107,191",No,,"107,191",0,0,0,0,  ,"107,191",0,0,"107,191",0,,Positive,Positive,"First Environment, Inc.",,Santa Clara,CA,95050,322130 - Paperboard Mills,C,Other Combustion Source
100181,Grayson Power Plant,2017,,"133,731",No,,"65,013","68,718",0,0,0,  ,"65,013",0,0,"65,013","68,718",,Positive,N/A,"Tetra Tech, Inc. and Subsidiaries",,Glendale,CA,91201,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101155,Greka Santa Maria Refinery ,2017,,"24,164",No,,"24,164",0,0,0,0,  ,0,0,0,0,"24,164",,N/A,N/A,,,Santa Maria,CA,93458,324110 - Petroleum Refineries,"C,Y",Refinery
3035,Gridley Electric Utility,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Gridley,CA,95948,221122 - Electric Power Distribution,EPE,Electricity Importer
101721,"Guardian Industries, LLC",2017,,"123,971",No,,"123,971",0,0,0,0,  ,"123,052",0,0,"123,052",919,,Positive,Positive,NSF International,,Kingsburg,CA,93631,327211 - Flat Glass Manufacturing,"C,N",Other Combustion Source
104473,Guzman Energy,2017,,265,No,,0,0,0,0,265,  ,0,0,265,265,0,,Positive,N/A,Ashworth Leininger Group,,Coral Gables,FL,33134,221122 - Electric Power Distribution,EPE,Electricity Importer
104716,Guzman Renewables Energy Partners,2017,,382,No,,0,0,0,0,382,  ,0,0,382,382,0,,Positive,N/A,Ashworth Leininger Group,,Coral Gables,FL,33134,221122 - Electric Power Distribution,EPE,Electricity Importer
101542,Hanford Energy Park Peaker,2017,,"12,069",No,,"12,069",0,0,0,0,  ,"12,069",0,0,"12,069",0,,Positive,N/A,Locus Technologies,,Hanford,CA,93230,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
100186,"Harbor Cogeneration Company, LLC",2017,,965,No,,965,0,0,0,0,  ,0,0,0,0,965,,N/A,N/A,,,Wilmington,CA,90744,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104672,Harris Ranch Beef Company,2017,,"9,821",No,,"9,821",0,0,0,0,  ,0,0,0,0,"9,821",,N/A,N/A,,,Selma,CA,93662,311611 - Animal (except Poultry) Slaughtering,C,Other Combustion Source
3036,Healdsburg Electric Dept.,2017,,0,No,,0,0,0,0,0,  ,0,0,0,0,0,,N/A,N/A,,,Healdsburg,CA,90120,221122 - Electric Power Distribution,EPE,Electricity Importer
101364,Henrietta Peaker Plant,2017,,"23,092",No,,"23,092",0,0,0,0,  ,"23,092",0,0,"23,092",0,,Positive,N/A,Locus Technologies,,Lemoore,CA,93245,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104360,"HGST, Inc",2017,,"19,400",No,,"19,400",0,0,0,0,  ,0,0,0,0,"19,400",,N/A,N/A,,,San Jose,CA,95119,334112 - Computer Storage Device Manufacturing,C,Other Combustion Source
